timestamp,category,provider,model,deployment,test_id,run_id,latency_ms,ttft_ms,input_size,output_size,input_unit,output_unit,cost_usd,quality_metric,quality_metric_name,output_preview,error
2026-05-23T23:16:54.997+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p1_factual_corto,3,203.6201999289915,159.3039999715984,69,29,tokens,tokens,6.362e-05,,,"La capital de Costa Rica es San José, y su área metropolitana tiene aproximadamente 2,5 millones de habitantes.",
2026-05-23T23:16:55.327+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p1_factual_corto,4,329.80579999275506,227.85090003162622,69,29,tokens,tokens,6.362e-05,,,"La capital de Costa Rica es San José, y su área metropolitana tiene aproximadamente 2,5 millones de habitantes.",
2026-05-23T23:16:55.546+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p1_factual_corto,5,219.35440006200224,179.27580000832677,69,29,tokens,tokens,6.362e-05,,,"La capital de Costa Rica es San José, y su área metropolitana tiene aproximadamente 2,5 millones de habitantes.",
2026-05-23T23:16:56.710+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p2_razonamiento,1,1164.278700016439,189.86889999359846,149,459,tokens,tokens,0.00045052,,,"**Combinaciones posibles de modelos**  Para determinar qué combinaciones de modelos se pueden mostrar a la vez sin exceder el límite de 50 mil triángulos, podemos analizar las siguientes combinaciones",
2026-05-23T23:16:57.879+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p2_razonamiento,2,1168.9719000132754,169.36409997288138,149,406,tokens,tokens,0.00040865,,,"**Análisis de Combinaciones de Modelos**  A continuación, se presentan las posibles combinaciones de modelos que se pueden mostrar a la vez sin exceder el límite de 50.000 triángulos:  1. **Max (28.00",
2026-05-23T23:16:59.005+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p2_razonamiento,3,1125.5483999848366,163.08889992069453,149,448,tokens,tokens,0.00044183000000000004,,,"**Análisis de las combinaciones posibles**  Para determinar qué combinaciones de modelos se pueden mostrar a la vez sin exceder el límite de 50.000 triángulos, debemos calcular el total de triángulos ",
2026-05-23T23:17:00.170+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p2_razonamiento,4,1165.1107999496162,198.33699997980148,149,447,tokens,tokens,0.00044103999999999997,,,"**Análisis de las combinaciones posibles**  Para determinar qué combinaciones de modelos se pueden mostrar a la vez sin exceder el límite de 50 mil triángulos, debemos calcular la cantidad total de tr",
2026-05-23T23:17:01.138+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p2_razonamiento,5,967.2775999642909,179.02799998410046,149,357,tokens,tokens,0.0003699400000000001,,,"**Análisis de combinaciones de modelos**  Para determinar qué combinaciones de modelos se pueden mostrar a la vez sin exceder el límite de 50 mil triángulos, vamos a analizar las posibles combinacione",
2026-05-23T23:17:01.752+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p3_json_estricto,1,614.2201999900863,176.92280001938343,100,183,tokens,tokens,0.00020357,,,"{   ""agentes"": [     {       ""nombre"": ""Agente 1"",       ""estilo"": ""realista"",       ""rol"": ""Asistente"",       ""expresiones"": [""sonrisa"", ""ceño fruncido"", ""sorpresa""]     },     {       ""nombre"": ""Age",
2026-05-23T23:17:02.520+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p3_json_estricto,2,768.1191000156105,158.73080003075302,100,196,tokens,tokens,0.00021384,,,"{   ""agentes"": [     {       ""nombre"": ""Agente 1"",       ""estilo"": ""realista"",       ""rol"": ""Asistente"",       ""expresiones"": [""Sonrío"", ""Miro a la cámara"", ""Me encojo de hombros""]     },     {       ",
2026-05-23T23:17:03.153+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p3_json_estricto,3,633.0259999958798,231.23869998380542,100,169,tokens,tokens,0.00019251,,,"{   ""agentes"": [     {       ""nombre"": ""Agente 1"",       ""estilo"": ""realista"",       ""rol"": ""Asistente"",       ""expresiones"": [""Feliz"", ""Triste"", ""Neutral""]     },     {       ""nombre"": ""Agente 2"",   ",
2026-05-23T23:17:03.681+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p3_json_estricto,4,527.8980999719352,175.5341999232769,100,161,tokens,tokens,0.00018619,,,"[   {     ""nombre"": ""Agente 1"",     ""estilo"": ""realista"",     ""rol"": ""Asistente"",     ""expresiones"": [""feliz"", ""triste"", ""neutral""]   },   {     ""nombre"": ""Agente 2"",     ""estilo"": ""caricaturesco"",   ",
2026-05-23T23:17:04.365+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p3_json_estricto,5,684.5293999649584,272.4534999579191,100,175,tokens,tokens,0.00019725,,,"{   ""agentes"": [     {       ""nombre"": ""Agente 1"",       ""estilo"": ""realista"",       ""rol"": ""asesor"",       ""expresiones"": [""sonreír"", ""fruncir el ceño"", ""sorprenderse""]     },     {       ""nombre"": """,
2026-05-23T23:17:04.797+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p4_contexto_largo,1,431.19229993317276,304.16599998716265,258,46,tokens,tokens,0.00018856,,,"El benchmarking de servicios cognitivos para agentes virtuales considera:  1. Latencia empírica,  2. Precisión y costo,  3. Privacidad, customización e integración.",
2026-05-23T23:17:05.170+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p4_contexto_largo,2,373.17369994707406,231.6389000043273,258,48,tokens,tokens,0.00019014,,,El benchmarking de servicios cognitivos para agentes virtuales incluye:  1. **Latencia empírica** 2. **Precisión y costo** 3. **Privacidad y facilidad de integración**.,
2026-05-23T23:17:05.490+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p4_contexto_largo,3,319.94349998421967,227.1044000517577,258,45,tokens,tokens,0.00018777,,,"El benchmarking de servicios cognitivos incluye: latencia empírica, precisión, costo a escala, privacidad y gobernanza de datos, customización y facilidad de integración.",
2026-05-23T23:17:05.766+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p4_contexto_largo,4,276.2760000769049,207.47410005424172,258,35,tokens,tokens,0.00017987,,,"El benchmarking sistemático considera: latencia empírica, precisión, costo a escala, privacidad, customización y facilidad de integración.",
2026-05-23T23:17:06.108+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p4_contexto_largo,5,341.7917999904603,235.0309999892488,258,51,tokens,tokens,0.00019250999999999998,,,"El benchmarking de servicios cognitivos para agentes virtuales considera:  1. Latencia empírica y precisión, 2. Costo a escala y privacidad, 3. Customización y facilidad de integración.",
2026-05-23T23:17:06.826+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p5_creativo,1,717.8961000172421,273.07780005503446,98,127,tokens,tokens,0.00015815,,,"Hola, estoy emocionado de ayudarte en tu camino hacia el bienestar físico y atlético. Antes de empezar, es importante calentarnos adecuadamente para evitar lesiones y mejorar nuestro rendimiento. Aquí",
2026-05-23T23:17:07.338+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p5_creativo,2,511.9987999787554,165.98980000708252,98,117,tokens,tokens,0.00015025,,,"Hola, me alegra conocerte y ser tu acompañante virtual de bienestar físico atlético. Estoy aquí para ayudarte a alcanzar tus objetivos de forma segura y efectiva. Para comenzar, te recomiendo una ruti",
2026-05-23T23:17:07.886+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p5_creativo,3,548.0211999965832,163.15949999261647,98,122,tokens,tokens,0.0001542,,,"¡Hola! Me alegra conocerte y ayudarte en tu camino hacia una mejor condición física. Para comenzar, te recomiendo una rutina de calentamiento corta pero efectiva que incluye: saltos de tijera, elevaci",
2026-05-23T23:17:08.529+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p5_creativo,4,643.0582000175491,166.96289996616542,98,130,tokens,tokens,0.00016052000000000001,,,"Hola, me alegra que estés aquí. Quiero ayudarte a alcanzar tus objetivos de bienestar físico y mejorar tu condición atlética de manera segura y efectiva. Comencemos con una rutina de calentamiento bre",
2026-05-23T23:17:09.181+00:00,llm,groq,llama-3.3-70b-versatile,cloud,p5_creativo,5,652.1160999545828,168.4382000239566,98,149,tokens,tokens,0.00017553,,,"¡Hola! Me alegra conocerte y ayudarte en tu camino hacia un bienestar físico óptimo. Para comenzar, te recomiendo una rutina de calentamiento corta pero efectiva que incluye: saltos de tijera para act",
2026-05-23T23:17:18.790+00:00,llm,ollama,llama3.2:3b,local,p1_factual_corto,1,2938.7854000087827,243.6269000172615,59,67,tokens,tokens,0.0,,,"La capital de Costa Rica es San José, que tiene una población de unos 1.800.000 de personas, pero el área metropolitana de San José tiene alrededor de 2.400.000 de habitantes, lo cual la convierte en ",
2026-05-23T23:17:20.303+00:00,llm,ollama,llama3.2:3b,local,p1_factual_corto,2,1513.7046000454575,170.7350000506267,59,34,tokens,tokens,0.0,,,"La capital de Costa Rica es San José, que tiene una población de aproximadamente 1.900.000 habitantes en su área metropolitana.",
2026-05-23T23:17:22.383+00:00,llm,ollama,llama3.2:3b,local,p1_factual_corto,3,2079.6239000046626,166.91869997885078,59,48,tokens,tokens,0.0,,,"La capital de Costa Rica es San José, que tiene una población estimada de alrededor de 2.136.000 habitantes en su área metropolitana, según datos del censo de 2020.",
2026-05-23T23:17:23.855+00:00,llm,ollama,llama3.2:3b,local,p1_factual_corto,4,1471.6502000810578,170.38460006006062,59,33,tokens,tokens,0.0,,,"La capital de Costa Rica es San José, que tiene una población de más de 1.700.000 personas en su área metropolitana.",
2026-05-23T23:17:25.123+00:00,llm,ollama,llama3.2:3b,local,p1_factual_corto,5,1268.2386999949813,164.78790005203336,59,28,tokens,tokens,0.0,,,"La capital de Costa Rica es San José, que tiene un área metropolitana de aproximadamente 4 millones de habitantes.",
2026-05-23T23:17:38.728+00:00,llm,ollama,llama3.2:3b,local,p2_razonamiento,1,13604.646300082095,436.01130007300526,139,247,tokens,tokens,0.0,,,¡Hola! Me alegra ayudarte con este problema.  **Análisis de los modelos**  *   Max (gimnasio): 28 mil triángulos *   Winston (entretenimiento): 31 mil triángulos *   Liam (educativo): 17 mil triángulo,
2026-05-23T23:19:08.910+00:00,llm,ollama,llama3.2:3b,local,p2_razonamiento,2,90182.36840004101,188.56830010190606,139,390,tokens,tokens,0.0,,,**Análisis de la capacidad del GPU**  El GPU del usuario soporta como máximo 50 mil triángulos simultáneos en pantalla.  **Modelos disponibles y su cantidad de triángulos**  *   Max: 28.000 triángulos,
2026-05-23T23:19:37.186+00:00,llm,ollama,llama3.2:3b,local,p2_razonamiento,3,28276.17279998958,291.658699978143,139,369,tokens,tokens,0.0,,,"**Análisis de las opciones**  Para determinar las combinaciones de modelos que se pueden mostrar simultáneamente sin pasarse el límite de 50 mil triángulos, debemos considerar la cantidad de triángulo",
2026-05-23T23:20:08.462+00:00,llm,ollama,llama3.2:3b,local,p2_razonamiento,4,31275.792800006457,486.26499995589256,139,480,tokens,tokens,0.0,,,¡Hola! Me alegra ayudarte a encontrar las combinaciones optimales para tu agente virtual.  **Análisis de los modelos**  * Max (gimnasio): 28 mil triángulos * Winston (entretenimiento): 31 mil triángul,
2026-05-23T23:20:40.733+00:00,llm,ollama,llama3.2:3b,local,p2_razonamiento,5,32270.65159997437,508.84689996019006,139,510,tokens,tokens,0.0,,,"¡Claro! Aquí te presento las posibles combinaciones de modelos que se pueden mostrar a la vez sin pasar del límite de 50 mil triángulos simultáneos en pantalla, junto con su correspondiente costo tota",
2026-05-23T23:20:49.948+00:00,llm,ollama,llama3.2:3b,local,p3_json_estricto,1,9214.98559997417,545.5226999474689,90,126,tokens,tokens,0.0,,,"{""agentes"": [{""nombre"": ""Batman"", ""estilo"": ""realista"", ""rol"": ""Superhéroe"", ""expresiones"": [""Serio"", ""Triste""]}, {""nombre"": ""Sonic"", ""estilo"": ""cartoon"", ""rol"": ""Héroe de videojuegos"", ""expresiones"":",
2026-05-23T23:20:59.390+00:00,llm,ollama,llama3.2:3b,local,p3_json_estricto,2,9442.05559999682,302.79489990789443,90,149,tokens,tokens,0.0,,,"{   ""agentes"": [     {       ""nombre"": ""Lalo"",       ""estilo"": ""cartoon"",       ""rol"": ""alcalde"",       ""expresiones"": [""satisfecho"", ""triste""]     },     {       ""nombre"": ""Dalia"",       ""estilo"": ""r",
2026-05-23T23:21:05.678+00:00,llm,ollama,llama3.2:3b,local,p3_json_estricto,3,6287.974299979396,273.1770999962464,90,93,tokens,tokens,0.0,,,"{""agentes"":[{""nombre"":""Batman"",""estilo"":""realista"",""rol"":""detectivo"",""expresiones"":[""skeptico"",""triste""]},{""nombre"":""Sonic"",""estilo"":""cartoon"",""rol"":""héroe"",""expresiones"":[""alegre"",""optimista""]},{""nom",
2026-05-23T23:21:13.595+00:00,llm,ollama,llama3.2:3b,local,p3_json_estricto,4,7916.566399973817,424.652999965474,90,128,tokens,tokens,0.0,,,"{""agentes"": [{""nombre"": ""Agente 1"", ""estilo"": ""realista"", ""rol"": ""Investigador"", ""expresiones"": [""frustrado"", ""sorprendido""]}, {""nombre"": ""Agente 2"", ""estilo"": ""caricaturesco"", ""rol"": ""Espía"", ""expres",
2026-05-23T23:21:24.480+00:00,llm,ollama,llama3.2:3b,local,p3_json_estricto,5,10884.927100036293,313.7617000611499,90,166,tokens,tokens,0.0,,,"{""agentes"": [{""nombre"": ""Pato Pata"", ""estilo"": ""cartoon"", ""rol"": ""personaje protagónico"", ""expresiones"": [""¡Esto es raro!"", ""!Es increíble!"", ""¡Viva la aventura!""]}, {""nombre"": ""Tony Stark"", ""estilo"":",
2026-05-23T23:21:31.041+00:00,llm,ollama,llama3.2:3b,local,p4_contexto_largo,1,6560.753699974157,1146.026200032793,248,86,tokens,tokens,0.0,,,El benchmarking sistemático para agentes virtuales considera 6 dimensiones interdependientes:  1. Latencia empírica: tiempo al primer token. 2. Precisión: medidas como Word Error Rate para reconocimie,
2026-05-23T23:21:37.779+00:00,llm,ollama,llama3.2:3b,local,p4_contexto_largo,2,6738.702000002377,456.2622000230476,248,105,tokens,tokens,0.0,,,"El benchmarking sistemático de servicios cognitivos para agentes virtuales considera 6 dimensiones interdependientes:   1. Latencia empírica, que mide el tiempo al primer token de la respuesta. 2. Pre",
2026-05-23T23:21:43.981+00:00,llm,ollama,llama3.2:3b,local,p4_contexto_largo,3,6201.440799981356,574.7344000265002,248,92,tokens,tokens,0.0,,,El benchmarking sistemático de servicios cognitivos para agentes virtuales considera 6 dimensiones interdependientes:  1. Latencia empírica: tiempo desde el primer token hasta la respuesta total. 2. P,
2026-05-23T23:21:52.227+00:00,llm,ollama,llama3.2:3b,local,p4_contexto_largo,4,8246.020299964584,895.0557999778539,248,119,tokens,tokens,0.0,,,"El benchmarking sistemático de servicios cognitivos para agentes virtuales considera 5 dimensiones clave:   *   Latencia empírica, medida del tiempo al primer token. *   Precisión, evaluada mediante m",
2026-05-23T23:22:00.980+00:00,llm,ollama,llama3.2:3b,local,p4_contexto_largo,5,8753.203500062227,572.820600005798,248,140,tokens,tokens,0.0,,,"El benchmarking sistemático de servicios cognitivos para agentes virtuales considera 5 dimensiones clave:   1. Latencia empírica, medida del tiempo al primer token de la respuesta. 2. Precisión, evalu",
2026-05-23T23:22:14.895+00:00,llm,ollama,llama3.2:3b,local,p5_creativo,1,13914.29469990544,865.5100999167189,88,205,tokens,tokens,0.0,,,¡Hola! Me alegra que estés aquí para trabajar juntos hacia un mejor estado físico y bienestar. En primer lugar te recomiendo realizar los siguientes ejercicios de calentamiento:  1.  Caminata rápida: ,
2026-05-23T23:22:29.566+00:00,llm,ollama,llama3.2:3b,local,p5_creativo,2,14670.638000010513,826.6668999567628,88,228,tokens,tokens,0.0,,,¡Hola! Me alegra que hayas decidido incorporar la actividad física en tu día a día. Es genial que estés dispuesto a mejorar tu bienestar físico y emocional.  Aquí te dejo una rutina corta de calentami,
2026-05-23T23:22:49.152+00:00,llm,ollama,llama3.2:3b,local,p5_creativo,3,19586.08609996736,816.1676999880001,88,309,tokens,tokens,0.0,,,Hola! Me alegra verte aquí hoy. Estoy emocionado de ayudarte a mejorar tu bienestar físico atlético. Vamos a empezar con una rutina corta de calentamiento para prepararnos para nuestro objetivo.  Aquí,
2026-05-23T23:23:04.513+00:00,llm,ollama,llama3.2:3b,local,p5_creativo,4,15361.244400031865,1018.491700058803,88,229,tokens,tokens,0.0,,,¡Hola! Me alegra conectarte hoy para discutir sobre cómo mejorar tu bienestar físico atlético. ¿Estás listo para alcanzar tus metas deportivas?  Aquí tienes una rutina corta de calentamiento para empe,
2026-05-23T23:23:22.387+00:00,llm,ollama,llama3.2:3b,local,p5_creativo,5,17874.238300020806,744.4291999563575,88,278,tokens,tokens,0.0,,,¡Hola! Me alegra conectarte hoy para trabajar juntos en tu bienestar físico atlético. Mi objetivo es ayudarte a alcanzar tus objetivos de fitness de manera segura y efectiva.  Aquí te presento una rut,
2026-06-08T02:33:16.299+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p1_factual_corto,1,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YjwwddHw6mxXkBvCz'}"
2026-06-08T02:33:16.465+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p1_factual_corto,2,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YmHJxuf9WauqootDW'}"
2026-06-08T02:33:16.625+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p1_factual_corto,3,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Yn1U52btRNZBHgmQ8'}"
2026-06-08T02:33:17.022+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p1_factual_corto,4,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YohAyZzuDCPLNANNA'}"
2026-06-08T02:33:17.462+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p1_factual_corto,5,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YqYYVEyBPurTC1A77'}"
2026-06-08T02:33:17.648+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p2_razonamiento,1,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YrHSdykEPTAQBaJhe'}"
2026-06-08T02:33:17.803+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p2_razonamiento,2,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Ys3LVautTjooTgGKb'}"
2026-06-08T02:33:17.970+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p2_razonamiento,3,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YskVrr7aP4QpaoWSH'}"
2026-06-08T02:33:18.135+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p2_razonamiento,4,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YtTQxCPZh1kghA1s2'}"
2026-06-08T02:33:18.300+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p2_razonamiento,5,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Yu9bAmUrUtw7KPARB'}"
2026-06-08T02:33:18.462+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p3_json_estricto,1,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YuqWNnWPAnou1FxJV'}"
2026-06-08T02:33:18.619+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p3_json_estricto,2,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YvYRjFvY1L4cCSpnU'}"
2026-06-08T02:33:18.770+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p3_json_estricto,3,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YwC7rW3es3ByeRMNM'}"
2026-06-08T02:33:18.972+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p3_json_estricto,4,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YwvGvB7YuLjj4XLKU'}"
2026-06-08T02:33:19.124+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p3_json_estricto,5,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YxiPsCCLu2cegD4Qo'}"
2026-06-08T02:33:19.275+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p4_contexto_largo,1,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1YyMqgpP7vqqSkoAKd'}"
2026-06-08T02:33:19.439+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p4_contexto_largo,2,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Yz2XL7HK7tdNrKUKB'}"
2026-06-08T02:33:19.592+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p4_contexto_largo,3,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Yzhi2xnqgL1ej7nxi'}"
2026-06-08T02:33:19.742+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p4_contexto_largo,4,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z1MeQ16NmFKVDs4tx'}"
2026-06-08T02:33:19.923+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p4_contexto_largo,5,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z25odfiybGWqLyDjg'}"
2026-06-08T02:33:20.085+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p5_creativo,1,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z2oxZSRfGxQ43beUZ'}"
2026-06-08T02:33:20.253+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p5_creativo,2,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z3UPebwqbMu1Ugc87'}"
2026-06-08T02:33:20.411+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p5_creativo,3,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z4BZNAjN4TL859A9B'}"
2026-06-08T02:33:20.560+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p5_creativo,4,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z4rjgPVEJ58J73VcA'}"
2026-06-08T02:33:20.720+00:00,llm,anthropic,claude-3-5-sonnet-latest,cloud,p5_creativo,5,0.0,,0,0,,,,,,,"NotFoundError: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-5-sonnet-latest'}, 'request_id': 'req_011Cbq1Z5VgoAQvaR3WmPXGN'}"
2026-06-08T02:37:00.601+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p1_factual_corto,1,1745.9578999551013,1299.8013999895193,41,32,tokens,tokens,0.000603,,,"La capital de Costa Rica es **San José**, cuya área metropolitana cuenta con aproximadamente **1,5 millones de habitantes**.",
2026-06-08T02:37:04.163+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p1_factual_corto,2,3561.5176999708638,2695.8756999811158,41,32,tokens,tokens,0.000603,,,"La capital de Costa Rica es **San José**, cuya área metropolitana cuenta con aproximadamente **1,5 millones de habitantes**.",
2026-06-08T02:37:06.568+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p1_factual_corto,3,2405.788099975325,1234.2584999860264,41,32,tokens,tokens,0.000603,,,"La capital de Costa Rica es **San José**, cuya área metropolitana cuenta con aproximadamente **1,5 millones de habitantes**.",
2026-06-08T02:37:08.118+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p1_factual_corto,4,1549.2543000145815,1023.4434999874793,41,32,tokens,tokens,0.000603,,,"La capital de Costa Rica es **San José**, cuya área metropolitana cuenta con aproximadamente **1,5 millones de habitantes**.",
2026-06-08T02:37:09.643+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p1_factual_corto,5,1525.7251000148244,1094.3409000174142,41,32,tokens,tokens,0.000603,,,"La capital de Costa Rica es **San José**, cuya área metropolitana cuenta con aproximadamente **1,5 millones de habitantes**.",
2026-06-08T02:37:22.842+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p2_razonamiento,1,13198.421600041911,1046.7820000485517,135,1024,tokens,tokens,0.015765,,,"# Análisis de Combinaciones de Modelos 3D  ## Datos del Problema  | Modelo | Contexto | Triángulos | |--------|----------|------------| | Max | Gimnasio | 28,000 | | Winston | Entretenimiento | 31,000",
2026-06-08T02:37:37.103+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p2_razonamiento,2,14260.910800017882,1767.2438999870792,135,1024,tokens,tokens,0.015765,,,"# Análisis de Combinaciones de Modelos 3D  ## Datos del problema  | Modelo | Contexto | Triángulos | |--------|----------|------------| | Max | Gimnasio | 28,000 | | Winston | Entretenimiento | 31,000",
2026-06-08T02:37:51.420+00:00,llm,anthropic,claude-sonnet-4-6,cloud,p2_razonamiento,3,14317.315599997528,1024.7297000023536,135,1024,tokens,tokens,0.015765,,,"# Análisis de Combinaciones de Modelos 3D  ## Datos del problema  | Modelo | Contexto | Triángulos | |--------|----------|------------| | Max | Gimnasio | 28,000 △ | | Winston | Entretenimiento | 31,0",
