timestamp,run_batch_id,category,provider,model,deployment,test_id,run_id,latency_ms,ttft_ms,input_size,output_size,input_unit,output_unit,cost_usd,quality_metric,quality_metric_name,output_preview,notes,error,ts
2026-06-14T22:16:20.739+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,1,288.1349000381306,,1575,249,seconds_x100,chars,0.0011292740625,0.0526315789473684,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",,,2026-06-14 22:16:20.739000+00:00
2026-06-14T22:16:21.176+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,2,436.43089995021,,1575,249,seconds_x100,chars,0.0011292740625,0.0526315789473684,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",,,2026-06-14 22:16:21.176000+00:00
2026-06-14T22:16:21.683+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,3,505.3681999561377,,1575,249,seconds_x100,chars,0.0011292740625,0.0526315789473684,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",,,2026-06-14 22:16:21.683000+00:00
2026-06-14T22:16:21.981+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,4,297.2951999981888,,1575,249,seconds_x100,chars,0.0011292740625,0.0526315789473684,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",,,2026-06-14 22:16:21.981000+00:00
2026-06-14T22:16:22.202+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a4_parrafo_tecnico,5,219.64279998792333,,1575,249,seconds_x100,chars,0.0011292740625,0.0526315789473684,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida por la re",,,2026-06-14 22:16:22.202000+00:00
2026-06-14T22:16:22.456+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a5_acentos_cr,1,253.22150002466515,,541,97,seconds_x100,chars,0.0003881108333333,0.3181818181818182,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",,,2026-06-14 22:16:22.456000+00:00
2026-06-14T22:16:23.397+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a5_acentos_cr,2,941.112099972088,,541,97,seconds_x100,chars,0.0003881108333333,0.3181818181818182,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",,,2026-06-14 22:16:23.397000+00:00
2026-06-14T22:16:23.607+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a5_acentos_cr,3,208.91210000263527,,541,97,seconds_x100,chars,0.0003881108333333,0.3181818181818182,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",,,2026-06-14 22:16:23.607000+00:00
2026-06-14T22:16:23.836+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a5_acentos_cr,4,228.73360000085088,,541,97,seconds_x100,chars,0.0003881108333333,0.3181818181818182,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",,,2026-06-14 22:16:23.836000+00:00
2026-06-14T22:16:25.282+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,a5_acentos_cr,5,1444.8970999801531,,541,97,seconds_x100,chars,0.0003881108333333,0.3181818181818182,WER,"Mae, qué tony es lo que hizo el agente virtual hoy. La verdad, sí jaló pura vida con el lipchink.",,,2026-06-14 22:16:25.282000+00:00
2026-06-14T22:16:25.541+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g1_fleurs,1,258.6879000300541,,576,65,seconds_x100,chars,0.0004128,0.1,WER,Los murales o garabatos indeseados reciben el nombre de graffiti.,,,2026-06-14 22:16:25.541000+00:00
2026-06-14T22:16:25.806+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g1_fleurs,2,264.316399989184,,576,65,seconds_x100,chars,0.0004128,0.1,WER,Los murales o garabatos indeseados reciben el nombre de graffiti.,,,2026-06-14 22:16:25.806000+00:00
2026-06-14T22:16:26.253+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g1_fleurs,3,445.70280000334606,,576,65,seconds_x100,chars,0.0004128,0.1,WER,Los murales o garabatos indeseados reciben el nombre de graffiti.,,,2026-06-14 22:16:26.253000+00:00
2026-06-14T22:16:26.484+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g1_fleurs,4,230.32199998851863,,576,65,seconds_x100,chars,0.0004128,0.1,WER,Los murales o garabatos indeseados reciben el nombre de graffiti.,,,2026-06-14 22:16:26.484000+00:00
2026-06-14T22:16:26.889+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g1_fleurs,5,403.8801999995485,,576,65,seconds_x100,chars,0.0004128,0.1,WER,Los murales o garabatos indeseados reciben el nombre de graffiti.,,,2026-06-14 22:16:26.889000+00:00
2026-06-14T22:16:27.300+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g2_fleurs,1,410.871300031431,,1206,180,seconds_x100,chars,0.0008643,0.0,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal.",,,2026-06-14 22:16:27.300000+00:00
2026-06-14T22:16:27.726+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g2_fleurs,2,424.9456999823451,,1206,180,seconds_x100,chars,0.0008643,0.0,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal.",,,2026-06-14 22:16:27.726000+00:00
2026-06-14T22:16:27.955+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g2_fleurs,3,228.17199997371063,,1206,180,seconds_x100,chars,0.0008643,0.0,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal.",,,2026-06-14 22:16:27.955000+00:00
2026-06-14T22:16:28.378+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g2_fleurs,4,422.2194000030868,,1206,180,seconds_x100,chars,0.0008643,0.0,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal.",,,2026-06-14 22:16:28.378000+00:00
2026-06-14T22:16:28.609+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g2_fleurs,5,229.77989999344567,,1206,180,seconds_x100,chars,0.0008643,0.0,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal.",,,2026-06-14 22:16:28.609000+00:00
2026-06-14T22:16:28.902+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g4_fleurs,1,292.7277000271715,,1566,228,seconds_x100,chars,0.0011223,0.0,WER,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa a",,,2026-06-14 22:16:28.902000+00:00
2026-06-14T22:16:29.229+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g4_fleurs,2,325.6849000463262,,1566,228,seconds_x100,chars,0.0011223,0.0,WER,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa a",,,2026-06-14 22:16:29.229000+00:00
2026-06-14T22:16:29.467+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g4_fleurs,3,237.62109997915104,,1566,228,seconds_x100,chars,0.0011223,0.0,WER,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa a",,,2026-06-14 22:16:29.467000+00:00
2026-06-14T22:16:29.941+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g4_fleurs,4,472.4577000015415,,1566,228,seconds_x100,chars,0.0011223,0.0,WER,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa a",,,2026-06-14 22:16:29.941000+00:00
2026-06-14T22:16:30.416+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,g4_fleurs,5,474.1637000115588,,1566,228,seconds_x100,chars,0.0011223,0.0,WER,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa a",,,2026-06-14 22:16:30.416000+00:00
2026-06-14T22:16:30.717+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c1_cv_noisy,1,300.46800000127405,,835,84,seconds_x100,chars,0.00059856,0.0,WER,"Por un lado, en el sector culto encontramos un movimiento progresivamente creciente.",,,2026-06-14 22:16:30.717000+00:00
2026-06-14T22:16:30.915+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c1_cv_noisy,2,196.97839999571443,,835,84,seconds_x100,chars,0.00059856,0.0,WER,"Por un lado, en el sector culto encontramos un movimiento progresivamente creciente.",,,2026-06-14 22:16:30.915000+00:00
2026-06-14T22:16:31.233+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c1_cv_noisy,3,316.9097999925725,,835,84,seconds_x100,chars,0.00059856,0.0,WER,"Por un lado, en el sector culto encontramos un movimiento progresivamente creciente.",,,2026-06-14 22:16:31.233000+00:00
2026-06-14T22:16:32.046+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c1_cv_noisy,4,812.5031999661587,,835,84,seconds_x100,chars,0.00059856,0.0,WER,"Por un lado, en el sector culto encontramos un movimiento progresivamente creciente.",,,2026-06-14 22:16:32.046000+00:00
2026-06-14T22:16:32.630+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c1_cv_noisy,5,583.1592000322416,,835,84,seconds_x100,chars,0.00059856,0.0,WER,"Por un lado, en el sector culto encontramos un movimiento progresivamente creciente.",,,2026-06-14 22:16:32.630000+00:00
2026-06-14T22:16:32.829+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c3_cv_noisy,1,198.975800012704,,1564,60,seconds_x100,chars,0.0011214399999999,0.1,WER,"Generalmente, se celebra el 3º sábado del mes de septiembre.",,,2026-06-14 22:16:32.829000+00:00
2026-06-14T22:16:33.027+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c3_cv_noisy,2,196.60770002519712,,1564,60,seconds_x100,chars,0.0011214399999999,0.1,WER,"Generalmente, se celebra el 3º sábado del mes de septiembre.",,,2026-06-14 22:16:33.027000+00:00
2026-06-14T22:16:33.385+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c3_cv_noisy,3,357.1615999680944,,1564,60,seconds_x100,chars,0.0011214399999999,0.1,WER,"Generalmente, se celebra el 3º sábado del mes de septiembre.",,,2026-06-14 22:16:33.385000+00:00
2026-06-14T22:16:33.874+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c3_cv_noisy,4,487.6479000085965,,1564,60,seconds_x100,chars,0.0011214399999999,0.1,WER,"Generalmente, se celebra el 3º sábado del mes de septiembre.",,,2026-06-14 22:16:33.874000+00:00
2026-06-14T22:16:34.091+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,c3_cv_noisy,5,216.70129999984056,,1564,60,seconds_x100,chars,0.0011214399999999,0.1,WER,"Generalmente, se celebra el 3º sábado del mes de septiembre.",,,2026-06-14 22:16:34.091000+00:00
2026-06-14T22:16:34.558+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l1_fleurs_largo,1,465.6535999965854,,3808,535,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:34.558000+00:00
2026-06-14T22:16:34.842+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l1_fleurs_largo,2,283.0423999694176,,3808,535,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:34.842000+00:00
2026-06-14T22:16:35.102+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l1_fleurs_largo,3,258.46939999610186,,3808,535,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:35.102000+00:00
2026-06-14T22:16:35.423+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l1_fleurs_largo,4,318.923500017263,,3808,535,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:35.423000+00:00
2026-06-14T22:16:35.758+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l1_fleurs_largo,5,334.5000999979675,,3808,535,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:35.758000+00:00
2026-06-14T22:16:37.908+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l4_noisy_largo,1,343.2127999840304,,3808,534,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:37.908000+00:00
2026-06-14T22:16:38.159+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l4_noisy_largo,2,249.63769997702911,,3808,534,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:38.159000+00:00
2026-06-14T22:16:38.399+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l4_noisy_largo,3,238.62029996234924,,3808,534,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:38.399000+00:00
2026-06-14T22:16:38.909+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l4_noisy_largo,4,509.7167000058107,,3808,534,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:38.909000+00:00
2026-06-14T22:16:39.422+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,l4_noisy_largo,5,511.7822000174783,,3808,534,seconds_x100,chars,0.0027290666666666,0.0103092783505154,WER,"Por el momento, no se sabe qué cargos se imputarán o qué condujo a las autoridades hasta el niño, pero se ha dado inicio a procedimientos penales de menores en el tribunal federal. A veces, un mismo v",,,2026-06-14 22:16:39.422000+00:00
2026-06-14T22:16:39.691+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r1_cv_centroamerica,1,268.4316999511793,,1070,86,seconds_x100,chars,0.00076712,0.1428571428571428,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo.",,,2026-06-14 22:16:39.691000+00:00
2026-06-14T22:16:39.899+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r1_cv_centroamerica,2,206.86959999147803,,1070,86,seconds_x100,chars,0.00076712,0.1428571428571428,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo.",,,2026-06-14 22:16:39.899000+00:00
2026-06-14T22:16:40.107+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r1_cv_centroamerica,3,207.416600023862,,1070,86,seconds_x100,chars,0.00076712,0.1428571428571428,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo.",,,2026-06-14 22:16:40.107000+00:00
2026-06-14T22:16:41.018+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r1_cv_centroamerica,4,910.4800999630244,,1070,86,seconds_x100,chars,0.00076712,0.1428571428571428,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo.",,,2026-06-14 22:16:41.018000+00:00
2026-06-14T22:16:41.305+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r1_cv_centroamerica,5,285.8301000087522,,1070,86,seconds_x100,chars,0.00076712,0.1428571428571428,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo.",,,2026-06-14 22:16:41.305000+00:00
2026-06-14T22:16:41.534+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r2_cv_centroamerica_largo,1,227.06100001232696,,3235,255,seconds_x100,chars,0.0023188466666666,0.0571428571428571,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo. Sin embargo, la investigación paleontológica para buscar conexiones evolutivas tiene ciertas limitaciones. La Rea",,,2026-06-14 22:16:41.534000+00:00
2026-06-14T22:16:42.116+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r2_cv_centroamerica_largo,2,581.5663000103086,,3235,255,seconds_x100,chars,0.0023188466666666,0.0571428571428571,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo. Sin embargo, la investigación paleontológica para buscar conexiones evolutivas tiene ciertas limitaciones. La Rea",,,2026-06-14 22:16:42.116000+00:00
2026-06-14T22:16:42.364+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r2_cv_centroamerica_largo,3,246.98029999854043,,3235,255,seconds_x100,chars,0.0023188466666666,0.0571428571428571,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo. Sin embargo, la investigación paleontológica para buscar conexiones evolutivas tiene ciertas limitaciones. La Rea",,,2026-06-14 22:16:42.364000+00:00
2026-06-14T22:16:42.630+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r2_cv_centroamerica_largo,4,265.5044000130147,,3235,255,seconds_x100,chars,0.0023188466666666,0.0571428571428571,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo. Sin embargo, la investigación paleontológica para buscar conexiones evolutivas tiene ciertas limitaciones. La Rea",,,2026-06-14 22:16:42.630000+00:00
2026-06-14T22:16:43.016+00:00,2026-06-14T21:50:59Z,stt,deepgram,nova-3,cloud,r2_cv_centroamerica_largo,5,384.4958000117913,,3235,255,seconds_x100,chars,0.0023188466666666,0.0571428571428571,WER,"Situado en la provincia de Guadalajara, en la comarca del señorío de Molina Alto Tajo. Sin embargo, la investigación paleontológica para buscar conexiones evolutivas tiene ciertas limitaciones. La Rea",,,2026-06-14 22:16:43.016000+00:00
2026-06-14T22:16:49.531+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a1_saludo_corto,1,5921.665400033817,,424,72,seconds_x100,chars,0.0002545725,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",,,2026-06-14 22:16:49.531000+00:00
2026-06-14T22:16:53.906+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a1_saludo_corto,2,4374.599499977194,,424,72,seconds_x100,chars,0.0002545725,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",,,2026-06-14 22:16:53.906000+00:00
2026-06-14T22:16:58.183+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a1_saludo_corto,3,4276.604199956637,,424,72,seconds_x100,chars,0.0002545725,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",,,2026-06-14 22:16:58.183000+00:00
2026-06-14T22:17:02.133+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a1_saludo_corto,4,3948.9385000197217,,424,72,seconds_x100,chars,0.0002545725,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",,,2026-06-14 22:17:02.133000+00:00
2026-06-14T22:17:06.143+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a1_saludo_corto,5,4009.646300051827,,424,72,seconds_x100,chars,0.0002545725,0.0,WER,"Hola, buenos días. Soy un agente virtual de prueba para el benchmarking.",,,2026-06-14 22:17:06.143000+00:00
2026-06-14T22:17:11.175+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a2_oracion_media,1,5031.83849999914,,1109,188,seconds_x100,chars,0.0006654075,0.0476190476190476,WER,"El benchmarking sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",,,2026-06-14 22:17:11.175000+00:00
2026-06-14T22:17:15.307+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a2_oracion_media,2,4130.512800009456,,1109,188,seconds_x100,chars,0.0006654075,0.0476190476190476,WER,"El benchmarking sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",,,2026-06-14 22:17:15.307000+00:00
2026-06-14T22:17:19.210+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a2_oracion_media,3,3902.494699985255,,1109,188,seconds_x100,chars,0.0006654075,0.0476190476190476,WER,"El benchmarking sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",,,2026-06-14 22:17:19.210000+00:00
2026-06-14T22:17:23.055+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a2_oracion_media,4,3844.8765000212006,,1109,188,seconds_x100,chars,0.0006654075,0.0476190476190476,WER,"El benchmarking sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",,,2026-06-14 22:17:23.055000+00:00
2026-06-14T22:17:26.894+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a2_oracion_media,5,3838.646200019866,,1109,188,seconds_x100,chars,0.0006654075,0.0476190476190476,WER,"El benchmarking sistemático de servicios cognitivos contempla 6 dimensiones interdependientes que incluyen latencia, precisión, costo, privacidad, customización y facilidad de integración.",,,2026-06-14 22:17:26.894000+00:00
2026-06-14T22:17:30.733+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a4_parrafo_tecnico,1,3838.2133999839434,,1575,257,seconds_x100,chars,0.00094543875,0.0,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",,,2026-06-14 22:17:30.733000+00:00
2026-06-14T22:17:34.937+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a4_parrafo_tecnico,2,4203.202500008047,,1575,257,seconds_x100,chars,0.00094543875,0.0,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",,,2026-06-14 22:17:34.937000+00:00
2026-06-14T22:17:38.842+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a4_parrafo_tecnico,3,3904.336900042836,,1575,257,seconds_x100,chars,0.00094543875,0.0,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",,,2026-06-14 22:17:38.842000+00:00
2026-06-14T22:17:42.814+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a4_parrafo_tecnico,4,3971.940400020685,,1575,257,seconds_x100,chars,0.00094543875,0.0,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",,,2026-06-14 22:17:42.814000+00:00
2026-06-14T22:17:46.643+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a4_parrafo_tecnico,5,3828.0057999654673,,1575,257,seconds_x100,chars,0.00094543875,0.0,WER,"La evaluación comparativa de modelos de lenguaje, reconocimiento de voz y síntesis de voz requiere prompts controlados, audios estandarizados y mediciones repetidas para reducir la varianza inducida p",,,2026-06-14 22:17:46.643000+00:00
2026-06-14T22:17:50.379+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a5_acentos_cr,1,3735.115999996197,,541,95,seconds_x100,chars,0.0003249299999999,0.2727272727272727,WER,"Mae, qué ponis lo que hizo el agente virtual hoy. La verdad sí, jaló pura vida con el lip sync.",,,2026-06-14 22:17:50.379000+00:00
2026-06-14T22:17:54.126+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a5_acentos_cr,2,3746.8828999553807,,541,95,seconds_x100,chars,0.0003249299999999,0.2727272727272727,WER,"Mae, qué ponis lo que hizo el agente virtual hoy. La verdad sí, jaló pura vida con el lip sync.",,,2026-06-14 22:17:54.126000+00:00
2026-06-14T22:17:58.087+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a5_acentos_cr,3,3959.751399990637,,541,95,seconds_x100,chars,0.0003249299999999,0.2727272727272727,WER,"Mae, qué ponis lo que hizo el agente virtual hoy. La verdad sí, jaló pura vida con el lip sync.",,,2026-06-14 22:17:58.087000+00:00
2026-06-14T22:18:01.892+00:00,2026-06-14T21:50:59Z,stt,assemblyai,universal-3-pro,cloud,a5_acentos_cr,4,3804.989299969748,,541,95,seconds_x100,chars,0.0003249299999999,0.2727272727272727,WER,"Mae, qué ponis lo que hizo el agente virtual hoy. La verdad sí, jaló pura vida con el lip sync.",,,2026-06-14 22:18:01.892000+00:00
